method,seed,rollout,step,reward_mean,lat_cost,rate_cost,drop_cost,lambda_lat,lambda_rate,lambda_drop,rho_mean,rho_std,beta_mean,rho_ref_mean,beta_ref_mean,delta_rho_mean,delta_rho_std,delta_beta_mean,delta_beta_std,policy_log_std_mean,loss,steps_train_nominal,steps_train_load,steps_train_edge,steps_train_burst,steps_train_joint
ReferenceResidual-Unconstrained-PPO,0,68,282624,0.20035898685455322,0.1885986328125,0.0,0.12157373130321503,0.0,0.0,0.0,0.5018313390988385,0.3009443506761938,2.162898718065116,0.5085487618020088,2.031227746496875,-0.006717422703170367,0.041390103440896706,0.13167097156824142,0.4773776638031541,-1.0981407165527344,4.600983722507953,0,0,0,2624,1472
ReferenceResidual-Unconstrained-PPO,0,69,286720,0.22399407625198364,0.14923095703125,0.0,0.0,0.0,0.0,0.0,0.43674852205924547,0.3019907597257999,1.6565574467305941,0.4398454083136793,1.4683302461403616,-0.0030968862544338157,0.04223866509802359,0.18822720059023249,0.4738904198104017,-1.1009349822998047,2.9699212592095137,0,1720,0,2376,0
ReferenceResidual-Unconstrained-PPO,0,70,290816,0.21807722747325897,0.00115966796875,0.0,0.010804755613207817,0.0,0.0,0.0,0.28247461992286105,0.24355388035900336,1.4734112231756944,0.2751280542803796,1.2898574725327898,0.007346565642481453,0.0444625075650095,0.1835537506429048,0.47733972910349665,-1.1018112897872925,1.119107407145202,816,3280,0,0,0
ReferenceResidual-Unconstrained-PPO,0,71,294912,0.19585224986076355,0.0,0.0,0.0,0.0,0.0,0.0,0.28215987238926643,0.24491278753428167,1.1910380393087467,0.2836384686134097,1.066912082493843,-0.0014785962241431712,0.04363356857910218,0.12412595681490375,0.46757121364973214,-1.102035641670227,0.11190229346211708,4096,0,0,0,0
ReferenceResidual-Unconstrained-PPO,0,72,299008,0.19104699790477753,0.02447509765625,0.0,0.0,0.0,0.0,0.0,0.37244414952410565,0.2926650476655143,1.4320328746900957,0.37289796674532477,1.2904045050771324,-0.0004538172212190791,0.044471496942204286,0.14162836961296327,0.47190567949005613,-1.1068118810653687,2.6017847364768385,88,0,4008,0,0
ReferenceResidual-Unconstrained-PPO,0,73,303104,0.21327218413352966,0.005615234375,0.0,0.0,0.0,0.0,0.0,0.3956518522085418,0.29388559004649323,1.422010037807285,0.39523382821640246,1.2496495552382154,0.0004180239921393416,0.04465430016202082,0.17236048256906944,0.46895324781706504,-1.1047694683074951,0.5036215430125595,0,3104,992,0,0
ReferenceResidual-Unconstrained-PPO,0,74,307200,0.21376121044158936,0.0040283203125,0.0,0.0,0.0,0.0,0.0,0.31130790619302784,0.26324771829737836,1.189061263653509,0.30883234165230405,1.0950886685690804,0.002475564540723808,0.04412737032625984,0.09397259508442848,0.47280767768742266,-1.1087777614593506,0.8079305658116936,2200,1896,0,0,0
ReferenceResidual-Unconstrained-PPO,0,75,311296,0.1960853487253189,0.00335693359375,0.0,0.0,0.0,0.0,0.0,0.31671810459392835,0.267441683154727,1.1766637344871407,0.3165349478609163,1.0970771072754317,0.00018315673301201217,0.044213381981793316,0.079586627211709,0.4736439704902773,-1.1022381782531738,1.5459729798953048,2800,0,0,0,1296
ReferenceResidual-Unconstrained-PPO,0,76,315392,0.2255864143371582,0.03448486328125,0.0,0.010843309573829174,0.0,0.0,0.0,0.4627372414198332,0.2952467122176918,1.6987098030495698,0.45939166515777685,1.6053962955515928,0.0033455762620563092,0.04272678189157564,0.09331350749797718,0.4782847898841777,-1.1025521755218506,1.2326254703104496,0,0,392,0,3704
ReferenceResidual-Unconstrained-PPO,0,77,319488,0.15548080205917358,0.2138671875,0.01347217708826065,0.026657558977603912,0.0,0.0,0.0,0.5349275523742189,0.31616694984268423,2.6210163182378174,0.5381564927494891,2.578147972492279,-0.0032289403752702884,0.03763680363035057,0.042868345745538265,0.4781796389494385,-1.1117355823516846,1.5293005798012018,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,0,78,323584,0.2132466733455658,0.03009033203125,0.008153030648827553,0.022317316383123398,0.0,0.0,0.0,0.4166464665625176,0.276879244786127,1.4985706704732689,0.41281901471988414,1.455722504077794,0.003827451842633463,0.044760922147166114,0.04284816639547502,0.4684456944391249,-1.118931531906128,2.0290101137012244,0,0,512,3584,0
ReferenceResidual-Unconstrained-PPO,0,79,327680,0.2221899926662445,0.0,0.0,0.0,0.0,0.0,0.0,0.27259573993198893,0.22893531788371274,1.136796117891394,0.2659044039195867,1.0623537349630232,0.006691336012402238,0.04450101359630013,0.07444238292837069,0.4558282011273879,-1.1311085224151611,1.5226507566403598,0,2680,0,1416,0
ReferenceResidual-Unconstrained-PPO,0,80,331776,0.21596820652484894,0.00311279296875,0.0,0.0,0.0,0.0,0.0,0.24709584871395793,0.2079701039949025,1.255684148165848,0.23947099793632076,1.144589774568452,0.007624850777637179,0.04282012139429571,0.11109437359739606,0.45859041794927563,-1.135617971420288,1.0801824524998664,0,2320,1776,0,0
ReferenceResidual-Unconstrained-PPO,0,81,335872,0.17341327667236328,0.06011962890625,0.01190986204892397,0.02195599116384983,0.0,0.0,0.0,0.45379474182812707,0.3171549210943495,2.215933888261106,0.4492613351425664,2.116757558580881,0.004533406685560684,0.03991011079939074,0.0991763296802254,0.4687855230384376,-1.1362786293029785,2.705191035196185,0,0,3224,872,0
ReferenceResidual-Unconstrained-PPO,0,82,339968,0.23060622811317444,0.044921875,0.0,0.0,0.0,0.0,0.0,0.4109200270925202,0.27608837895789107,1.2724879014072559,0.41007853451261067,1.2136695557579276,0.0008414925799095084,0.04325365050134458,0.05881834564932835,0.4710691051786327,-1.1396753787994385,0.5689804083667696,0,0,0,4096,0
ReferenceResidual-Unconstrained-PPO,0,83,344064,0.2069416642189026,0.051025390625,3.919845767086372e-05,0.01793905347585678,0.0,0.0,0.0,0.42456165890486824,0.30346097130441896,1.8400569777536435,0.4218609676601748,1.7522563297763512,0.0027006912446934784,0.04060418394330185,0.08780064797729198,0.45887575613665743,-1.1406022310256958,2.3457057921215894,0,0,0,32,4064
ReferenceResidual-Unconstrained-PPO,0,84,348160,0.19297806918621063,0.08074951171875,0.0026234048418700695,0.027566052973270416,0.0,0.0,0.0,0.33150681485908845,0.28503127982856447,1.6131612886860858,0.32738151928830367,1.5102206052610723,0.004125295570784804,0.041205565532959725,0.10294068342501342,0.45799190820892094,-1.1331744194030762,1.6837959757074714,3160,0,0,0,936
ReferenceResidual-Unconstrained-PPO,0,85,352256,0.19391438364982605,0.00347900390625,0.0,0.0,0.0,0.0,0.0,0.255323384496438,0.2271343803967713,1.2938797122214891,0.24961038841391509,1.1907322371100988,0.005712996082522862,0.04255796304875558,0.10314747511139027,0.4595317495148909,-1.1241450309753418,1.8637470681685955,1840,0,2256,0,0
ReferenceResidual-Unconstrained-PPO,0,86,356352,0.1880320906639099,0.0238037109375,0.00488813454285264,0.00713613023981452,0.0,0.0,0.0,0.43182877092213834,0.3081018258463702,1.5707576817766749,0.4327422542592157,1.490197731386505,-0.000913483337077326,0.040876411090512516,0.08055995039016983,0.4654548100226942,-1.1267225742340088,1.2730449456721544,0,0,2744,1352,0
ReferenceResidual-Unconstrained-PPO,0,87,360448,0.221104696393013,0.0721435546875,0.0,0.0,0.0,0.0,0.0,0.47474066891738625,0.29486060556471905,1.6536075344490824,0.4724527161247754,1.608237009608544,0.0022879527926108183,0.04071883328094802,0.045370524840537906,0.4778619613285559,-1.128824234008789,1.7513281978666781,0,0,0,3648,448
ReferenceResidual-Unconstrained-PPO,0,88,364544,0.2200598418712616,0.03961181640625,0.0,0.00942991767078638,0.0,0.0,0.0,0.4551733807334552,0.30210538309019014,1.7025073429392004,0.4560580633363907,1.6275361361353209,-0.0008846826029354862,0.04136129589019761,0.07497120680387925,0.46494433418541786,-1.1407958269119263,1.0796421188861132,0,0,0,0,4096
ReferenceResidual-Unconstrained-PPO,0,89,368640,0.23143963515758514,0.00726318359375,0.000126094208098948,0.008641952648758888,0.0,0.0,0.0,0.3279647765576913,0.2725878812518421,1.326573672319238,0.3249939060595799,1.2679111210135128,0.002970870498111413,0.04130036644785289,0.058662551305725494,0.46305592526716366,-1.1373854875564575,1.0841213872656226,0,3640,0,0,456
ReferenceResidual-Unconstrained-PPO,0,90,372736,0.20357373356819153,0.01416015625,1.521393278380856e-05,0.0,0.0,0.0,0.0,0.32253764584760447,0.26694031891126135,1.3147803871680548,0.3195200057230223,1.266024717844327,0.0030176401245822376,0.04185447827770181,0.04875566932372787,0.4680715957742767,-1.1408672332763672,1.3234493657015265,2736,1360,0,0,0
ReferenceResidual-Unconstrained-PPO,0,91,376832,0.20043711364269257,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.30076864868976316,0.2576891850247904,1.1313948212787852,0.2987070565853189,1.0680498942428232,0.0020615921044443053,0.04194598542667258,0.06334492703596194,0.4653685534867338,-1.138658046722412,1.7234131676261313,2264,0,1832,0,0
ReferenceResidual-Unconstrained-PPO,0,92,380928,0.1681196093559265,0.1728515625,0.0003656898916233331,0.018332811072468758,0.0,0.0,0.0,0.5442525200554065,0.31592594409874347,2.279211705926963,0.5489427500125241,2.2634072254255306,-0.004690229957117587,0.035456750869519736,0.015804480501433016,0.4626991840959181,-1.1421995162963867,3.159479120373726,0,928,3168,0,0
ReferenceResidual-Unconstrained-PPO,0,93,385024,0.23431243002414703,0.00592041015625,0.0,0.0,0.0,0.0,0.0,0.3432885557996098,0.2783639469295941,1.148704018155889,0.34344399693638555,1.0344841373630866,-0.0001554411367757063,0.04168078612118483,0.11421988079280228,0.457962372766423,-1.1370341777801514,1.694811014411971,0,4072,0,24,0
ReferenceResidual-Unconstrained-PPO,0,94,389120,0.23216818273067474,0.0894775390625,0.0,0.0,0.0,0.0,0.0,0.5059178369430763,0.29063240670644286,1.4434136284362684,0.5121796252035602,1.3604052059931862,-0.006261788260483858,0.04029185628548964,0.08300842244308211,0.4634205269453052,-1.1396256685256958,1.540937900543213,0,0,0,4096,0
ReferenceResidual-Unconstrained-PPO,0,95,393216,0.20328634977340698,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.2633530171979892,0.2369740148929143,1.245039989697033,0.26609928045418496,1.1203396207668277,-0.002746263256195726,0.04208633887702513,0.12470036893020532,0.4669305848358072,-1.140091896057129,1.7131923743290827,3216,0,0,880,0
ReferenceResidual-Unconstrained-PPO,0,96,397312,0.19831743836402893,0.06439208984375,0.00423596752807498,0.0,0.0,0.0,0.0,0.30088669125709494,0.259741286231466,1.4858012136791507,0.3032333218999456,1.3162467484953102,-0.0023466306428506526,0.04258184178286042,0.16955446518384065,0.45874526668307536,-1.135865569114685,2.1510666225105526,1784,0,0,0,2312
ReferenceResidual-Unconstrained-PPO,0,97,401408,0.1951737105846405,0.2822265625,0.009032746776938438,0.049728140234947205,0.0,0.0,0.0,0.5738370606878621,0.2987296682640318,2.3903157076180817,0.5842529636539284,2.2853658599586444,-0.010415902966066235,0.03692784896746996,0.10494984765943718,0.4646604305700968,-1.1324808597564697,3.6110477723181247,1408,0,0,0,2688
ReferenceResidual-Unconstrained-PPO,0,98,405504,0.18908384442329407,0.0645751953125,0.0,0.0,0.0,0.0,0.0,0.47008980599893746,0.3084923683270679,1.6990027874686946,0.47654138793007217,1.5763050082173151,-0.006451581931134646,0.03945442601799945,0.1226977792513797,0.4569353185244648,-1.1363013982772827,2.9020530179142954,3592,0,504,0,0
ReferenceResidual-Unconstrained-PPO,0,99,409600,0.18600867688655853,0.02130126953125,0.0,0.0,0.0,0.0,0.0,0.43898356393960636,0.3133512762037164,1.7529105338340316,0.4400823297644466,1.650892196489815,-0.001098765824840223,0.03936272864672031,0.10201833734421686,0.4622457550793479,-1.137941837310791,1.7559811890125274,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,0,100,413696,0.17582683265209198,0.305419921875,2.1555873900069855e-05,0.014704438857734203,0.0,0.0,0.0,0.5177749008885802,0.3195987799011136,2.2337442227880224,0.5293490499752411,2.1883155569657062,-0.011574149086660813,0.03564537572084042,0.04542866582231628,0.46644539083573694,-1.137098789215088,4.219261932373047,0,0,400,0,3696
ReferenceResidual-Unconstrained-PPO,0,101,417792,0.21259331703186035,0.08734130859375,0.0,0.04119565710425377,0.0,0.0,0.0,0.49493373062036095,0.2954360859983105,1.5242677479517217,0.5063589624189759,1.4324468935670662,-0.01142523179861485,0.04218432166218182,0.09182085438465556,0.4662899894531451,-1.135818362236023,3.321991913765669,0,0,0,2792,1304
ReferenceResidual-Unconstrained-PPO,0,102,421888,0.22449353337287903,0.02001953125,0.0,0.0,0.0,0.0,0.0,0.3357766241688579,0.2601922348409238,1.2574996798578115,0.33812403220312787,1.2211910556283112,-0.0023474080342699407,0.044433615672178364,0.03630862422950033,0.46852279746151015,-1.13258695602417,2.0025472938083113,0,1888,0,2208,0
ReferenceResidual-Unconstrained-PPO,0,103,425984,0.22144226729869843,0.0,0.0,0.009118919260799885,0.0,0.0,0.0,0.24588853168620792,0.21305417234510732,1.2831002615746807,0.24745057375478838,1.19375283207357,-0.001562042068580443,0.04335715712205231,0.08934742950111074,0.4566566920882734,-1.1323939561843872,0.6930361687205732,0,3112,0,0,984
ReferenceResidual-Unconstrained-PPO,0,104,430080,0.1596696972846985,0.64886474609375,0.01556274201720953,0.21210803091526031,0.0,0.0,0.0,0.6464661353275616,0.28238627829425195,3.408951551339986,0.6574695550616838,3.4253514627524604,-0.011003419734122145,0.029467987450072924,-0.016399911412474287,0.46965824794539446,-1.1214163303375244,3.1902749445289373,0,0,80,0,4016
ReferenceResidual-Unconstrained-PPO,0,105,434176,0.17864097654819489,0.12469482421875,0.005600703414529562,0.0021142265759408474,0.0,0.0,0.0,0.517027789430114,0.3114972321689856,1.9976195657867497,0.5291500067885342,1.9418372012769054,-0.012122217358420142,0.03984653231742285,0.055782364509844314,0.4653188888333858,-1.1225489377975464,5.461971667408943,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,0,106,438272,0.21591714024543762,0.004150390625,0.003976927604526281,0.023110775277018547,0.0,0.0,0.0,0.3315793079674408,0.2779360035489072,1.360045941044455,0.34052927937527944,1.31390635416261,-0.008949971407838604,0.04275125314296149,0.04613958688184504,0.4644571719192786,-1.126718282699585,1.6270213508978486,0,3272,824,0,0
ReferenceResidual-Unconstrained-PPO,0,107,442368,0.20501455664634705,0.04779052734375,0.000576311198528856,0.0,0.0,0.0,0.0,0.4296501119780736,0.30428866678993144,1.4975337679569423,0.4442643352755094,1.4207918699506774,-0.014614223297435724,0.041956425722185636,0.07674189800626485,0.46371144621580895,-1.120335578918457,2.5966079596430065,2368,1728,0,0,0
ReferenceResidual-Unconstrained-PPO,0,108,446464,0.20895062386989594,0.00445556640625,0.0,0.0,0.0,0.0,0.0,0.3505785437045994,0.26965851665178747,1.2541622905663847,0.36970068776377524,1.1442190497727376,-0.019122144059175863,0.04402214248991858,0.10994324079364737,0.4640517502415818,-1.1184663772583008,1.548752343095839,2632,0,0,1464,0
ReferenceResidual-Unconstrained-PPO,0,109,450560,0.23756267130374908,0.048095703125,0.0,0.0,0.0,0.0,0.0,0.4273435720325103,0.27162450418779993,1.4524501761130093,0.4399432831431511,1.3373069887240665,-0.01259971111064083,0.04648758519883823,0.11514318738894269,0.4592687000495245,-1.1200945377349854,2.0224603705108164,0,0,0,4096,0
ReferenceResidual-Unconstrained-PPO,0,110,454656,0.22931483387947083,0.0142822265625,0.0,0.0,0.0,0.0,0.0,0.35106982322623775,0.2509002851994084,1.3451326545443032,0.3645024686904708,1.1699867646362847,-0.013432645464233027,0.046838725512060884,0.1751458899080186,0.4510513210848858,-1.122459888458252,0.5633997325785458,0,0,0,4096,0
ReferenceResidual-Unconstrained-PPO,0,111,458752,0.21441155672073364,0.00982666015625,0.0,0.0,0.0,0.0,0.0,0.2958086782729116,0.2563360316606263,1.254674788289436,0.31265082952914847,1.0784698135654935,-0.016842151256236886,0.043902937107769345,0.17620497472394261,0.45628706755335496,-1.126541256904602,2.162701250985265,0,3752,0,344,0
ReferenceResidual-Unconstrained-PPO,0,112,462848,0.20561444759368896,0.01171875,0.0,0.0,0.0,0.0,0.0,0.3408265905868285,0.27696541222802956,1.2254753008172938,0.35805870801871154,1.1125369379017762,-0.01723211743188302,0.04264505636863803,0.11293836291551766,0.46412158646384055,-1.1218090057373047,1.689528483711183,2848,1248,0,0,0
ReferenceResidual-Unconstrained-PPO,0,113,466944,0.19941496849060059,0.0157470703125,0.0,0.0,0.0,0.0,0.0,0.3130212578060636,0.263562912450779,1.2120716657680852,0.329920670964867,1.1225204064315275,-0.01689941315880345,0.04346441515147257,0.08955125933655761,0.4649942262729786,-1.105726957321167,2.0636043207719923,2152,0,1944,0,0
ReferenceResidual-Unconstrained-PPO,0,114,471040,0.17785762250423431,0.128173828125,0.0001452292053727433,0.010316712781786919,0.0,0.0,0.0,0.4590234980194563,0.3127443053525762,2.303622447289165,0.4656666603616087,2.1991064835486323,-0.006643162342152403,0.04109924529431672,0.10451596374053267,0.4757177384417995,-1.1156837940216064,1.6800449773669244,0,0,3056,0,1040
ReferenceResidual-Unconstrained-PPO,0,115,475136,0.20261326432228088,0.240966796875,0.00904578622430563,0.04830779880285263,0.0,0.0,0.0,0.5169187466599703,0.3046855448900512,2.5273658106968413,0.5246086360999885,2.454195888686568,-0.007689889440018303,0.03956338254103798,0.07316992201027347,0.47527474128635755,-1.1069607734680176,3.204321639984846,0,0,0,136,3960
ReferenceResidual-Unconstrained-PPO,0,116,479232,0.23651127517223358,0.08892822265625,0.0,0.0,0.0,0.0,0.0,0.4515770063039215,0.2831234623040558,1.4851930352932565,0.4647868014734635,1.4804048406096895,-0.01320979516954196,0.044457228008699,0.004788194683567249,0.47230593858544556,-1.1159594058990479,2.6176986560225486,0,0,0,4096,0
ReferenceResidual-Unconstrained-PPO,0,117,483328,0.2156258523464203,0.00152587890625,0.0,0.0,0.0,0.0,0.0,0.2688588277053934,0.23502609422008716,1.2454635963980984,0.27581849313827783,1.215796062734805,-0.006959665432884426,0.0445287000601612,0.02966753366329355,0.4766827019239289,-1.1139096021652222,0.8935296420007944,0,3328,0,768,0
ReferenceResidual-Unconstrained-PPO,0,118,487424,0.20345190167427063,0.07794189453125,0.0,0.0,0.0,0.0,0.0,0.37452503853545654,0.29657982006656464,1.519312118534161,0.3872628044437115,1.4477214511007368,-0.01273776590825487,0.04153282176267323,0.0715906674334239,0.4697433954293646,-1.1122360229492188,2.116405511647463,0,1672,0,0,2424
ReferenceResidual-Unconstrained-PPO,0,119,491520,0.15202072262763977,0.59185791015625,0.03822094574570656,0.26344797015190125,0.0,0.0,0.0,0.5995705054524353,0.29937776222682744,3.3652945712567535,0.6083906621438868,3.2976139164917586,-0.008820156691451487,0.03164710545978727,0.06768065476499487,0.4687917123546775,-1.1188791990280151,2.082740665227175,1520,0,0,0,2576
ReferenceResidual-Unconstrained-PPO,0,120,495616,0.20118629932403564,0.0052490234375,0.0,0.0,0.0,0.0,0.0,0.34169249278750446,0.27694680164645796,1.3648864602823085,0.35135321713041845,1.2327982100435841,-0.00966072434291405,0.044186138326984314,0.13208825023872445,0.45995507641528555,-1.1134204864501953,1.81905286423862,3480,0,616,0,0
ReferenceResidual-Unconstrained-PPO,0,121,499712,0.18631723523139954,0.02996826171875,0.0,0.0,0.0,0.0,0.0,0.42018939036248293,0.30997203756508257,1.6665054604890763,0.42373319016184785,1.5077675299931337,-0.00354379979936498,0.04324141561487956,0.1587379304959427,0.46143714764432575,-1.122072696685791,1.0631802702322601,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,0,122,503808,0.1989535391330719,0.16864013671875,0.0010756364790722728,0.017057165503501892,0.0,0.0,0.0,0.39168926923539904,0.2993350456445955,1.9207679083653715,0.3922890973201439,1.7983726462193035,-0.0005998280847448335,0.042566955533126075,0.12239526214606823,0.46639279863268107,-1.122162103652954,1.9839890271425247,0,0,288,0,3808
ReferenceResidual-Unconstrained-PPO,0,123,507904,0.21675968170166016,0.1593017578125,0.003939072135835886,0.041017796844244,0.0,0.0,0.0,0.4921091770927655,0.30001898516145675,1.787617161312877,0.5018254685179353,1.684882759951573,-0.0097162914251697,0.04213237611908569,0.1027344013613038,0.4613063593447884,-1.1190372705459595,2.404265835136175,0,0,0,2904,1192
ReferenceResidual-Unconstrained-PPO,0,124,512000,0.21777306497097015,0.07672119140625,0.0,0.0,0.0,0.0,0.0,0.38060976798491625,0.2870452455243626,1.325185830844064,0.3952491155660377,1.201835174240924,-0.01463934758112149,0.045079805347919034,0.12335065660314011,0.467567817026118,-1.1123310327529907,2.5605320136994125,2000,0,0,2096,0
ReferenceResidual-Unconstrained-PPO,0,125,516096,0.2020120471715927,0.00396728515625,0.0,0.0,0.0,0.0,0.0,0.31516650061816004,0.25290793304339093,1.2740168200168243,0.32644184350621375,1.1336609449353223,-0.011275342888053711,0.045338511194164634,0.14035587508150188,0.46552523710522853,-1.1204471588134766,1.763983166636899,3000,0,1096,0,0
ReferenceResidual-Unconstrained-PPO,0,126,520192,0.16809257864952087,0.0828857421875,0.0034959004260599613,0.023899152874946594,0.0,0.0,0.0,0.47542321101769874,0.31461885835143877,2.3092282640047044,0.47611012939714603,2.2343789314889504,-0.0006869183794471724,0.04140538086606224,0.07484933251575432,0.46149377314905227,-1.1210081577301025,3.5153040766716,0,192,3904,0,0
ReferenceResidual-Unconstrained-PPO,0,127,524288,0.21619075536727905,0.041015625,0.0,0.0,0.0,0.0,0.0,0.34144281760652934,0.28142708779058084,1.283800233177721,0.34331524087149434,1.1698981397220503,-0.00187242326496506,0.04380659878257423,0.11390209345567076,0.46797684114736865,-1.1203618049621582,0.499605502653867,0,4096,0,0,0
ReferenceResidual-Unconstrained-PPO,0,128,528384,0.17959606647491455,0.1943359375,0.0009815387893468142,0.002483492251485586,0.0,0.0,0.0,0.4851907191422741,0.3119675804843328,2.1912013956557845,0.4940539744992059,2.0919480725462716,-0.008863255356931844,0.04046738028623581,0.09925332310951251,0.467900113501613,-1.1220252513885498,3.8168095909059048,0,712,0,0,3384
