method,scenario,seed,throughput_mbps,embb_throughput_mbps,urllc_throughput_mbps,center_embb_throughput_mbps,edge_embb_throughput_mbps,min_embb_throughput_mbps,min_embb_satisfaction_ratio,mean_embb_satisfaction_ratio,latency_violation,rate_deficit_cost,rate_violation_fraction,rate_violation,drop_ratio,packet_deadline_miss_ratio,worst_urllc_deadline_miss_ratio,urllc_delay_p50_ms,urllc_delay_p95_ms,urllc_delay_p99_ms,jain_fairness,avg_prb_embb,avg_prb_urllc,avg_safety_reserved_prbs,safety_activation_fraction,safety_cap_hit_fraction,observed_urllc_packets,inference_us,avg_urllc_class_share,avg_embb_sla_weight,avg_reference_urllc_share,avg_reference_embb_weight,avg_delta_rho,avg_delta_beta,std_urllc_class_share,std_delta_rho,std_delta_beta,lambda_lat,lambda_rate,lambda_drop
DemandAwareClassPF,load_surge,3,22.669128,17.8576752,4.8114528,10.744095999999999,7.113579199999999,2.1432127999999997,1.4463760606060605,1.7081188310886644,0.0006000000284984708,0.0,0.0,0.0,0.0,0.001924310455420141,0.002987303958177745,1.0,3.0,4.0,0.835649451974323,81.5745,24.4255,0.0961,0.0048,0.002,17149,97.8,0.27824105930242665,1.0268249422847924,,,,,,,,,,
DemandAwareClassPF,edge_fade,3,18.089696,13.143443999999999,4.946251999999999,8.7967216,4.3467224,1.1113088,1.0121060000000002,1.1860264741863076,0.09875000268220901,0.0,0.0,0.0,0.04195394301128514,0.14513547502000687,0.16500404421677,2.0,15.0,35.0,0.8392245857352513,57.9191,48.0809,5.906,0.1884,0.1496,17494,103.2,0.47248619200862524,1.6334593946272187,,,,,,,,,,
DemandAwareClassPF,bursty_urllc,3,22.0498256,13.971179200000002,8.0786464,8.8617488,5.1094304,1.4055288,1.2133906060606061,1.3006788108866443,0.17464999854564667,0.0,0.0,0.0,0.02154871290823804,0.2927153708824868,0.29945370902817714,2.0,26.0,53.0,0.9347135016516891,51.8187,54.1813,8.6349,0.2613,0.2182,28567,106.6,0.5176211377944548,1.606040364777268,,,,,,,,,,
DemandAwareClassPF,mixed_dynamic,3,21.523050400000002,15.0123816,6.5106687999999995,9.8913832,5.1209984,1.3492456000000002,1.2493014814814816,1.3685099388327722,0.10997500270605087,0.0,0.0,0.0,0.041195175615551916,0.1678989925195659,0.17907703621989338,2.0,34.0,51.0,0.8768547096983089,59.3256,46.6744,5.6053,0.1744,0.1418,23127,103.7,0.4577911151923287,1.5449493842554867,,,,,,,,,,
DemandAwareClassPF,hotspot_unseen,3,19.812496000000003,13.771376,6.041119999999999,8.4611504,5.3102256,1.5965912,1.0476018518518517,1.3031377216610551,0.19249999523162842,0.0004069649730809033,0.0187,0.0187,0.09453229991216891,0.26258787763632907,0.3353198251887167,2.0,103.0,132.0,0.8922827842781507,54.4854,51.5146,8.6554,0.2521,0.2268,21052,104.7,0.4948856514246483,1.65978519515919,,,,,,,,,,
DemandAwareClassPF,tight_sla,3,19.9119472,14.981707199999999,4.9302399999999995,8.996232,5.9854752,1.7881032000000001,1.212090303030303,1.4341040751964087,0.007575000170618296,0.0,0.0,0.0,0.0,0.02470260117251978,0.029957522915269395,1.0,3.0,7.0,0.8751210666604203,77.151,28.849,0.7096,0.0255,0.0161,17569,99.1,0.31538860484284026,1.0574844014531908,,,,,,,,,,
DemandAwareClassPF,nominal_hetero,4,19.9091344,14.925620799999999,4.9835136,8.9979424,5.9276784,1.7303039999999998,1.211540606060606,1.4253773294051628,0.0006750000175088644,0.0,0.0,0.0,0.0,0.0013610071452875127,0.002129925452609159,1.0,3.0,4.0,0.8754934084065977,80.3244,25.6756,0.0881,0.0051,0.0018,17634,98.95,0.2873617483733212,1.0605734200920918,,,,,,,,,,
DemandAwareClassPF,load_surge,4,22.6760968,17.737301600000002,4.9387952,10.737744800000002,6.9995568,1.9856264,1.4470466666666668,1.689314709876543,4.999999873689376e-05,0.0,0.0,0.0,0.0,0.0003431905279414288,0.000559753708368318,1.0,3.0,4.0,0.8380356627267385,82.4149,23.5851,0.0525,0.0041,0.0008,17483,97.1,0.27022045228461544,1.0462302660004694,,,,,,,,,,
DemandAwareClassPF,edge_fade,4,18.259559999999997,13.3286192,4.9309408,9.0020016,4.3266176,1.0499664,0.972191111111111,1.1970421661054995,0.09605000168085098,0.0009505302296020091,0.0388,0.0388,0.04401871811954123,0.14032580737353528,0.14871421639980592,2.0,18.0,54.0,0.8317763361927255,57.6861,48.3139,5.8349,0.1866,0.1483,17495,103.6,0.4749323769911047,1.6776036667294167,,,,,,,,,,
DemandAwareClassPF,bursty_urllc,4,22.601207199999997,14.693510400000001,7.9076968,9.0023544,5.691155999999999,1.5831576,1.2118484848484847,1.3905428462401794,0.04842500016093254,0.0,0.0,0.0,0.0035455717336569698,0.08462114993397338,0.0953604568165596,2.0,10.0,24.0,0.9431235696841822,63.7248,42.2752,2.6583,0.0882,0.0648,28019,103.8,0.4215437440004982,1.2211412006467748,,,,,,,,,,
DemandAwareClassPF,mixed_dynamic,4,22.1759512,15.8081368,6.3678144,10.3073344,5.5008023999999995,1.3819279999999998,1.2795629629629628,1.4428584595959595,0.10542500019073486,0.0,0.0,0.0,0.03446752581194564,0.1539689578713969,0.16171428571428573,2.0,31.0,48.0,0.8642896215856697,59.3444,46.6556,4.9713,0.1565,0.1247,22550,104.3,0.45785253814754595,1.4778429019365664,,,,,,,,,,
DemandAwareClassPF,hotspot_unseen,4,20.071779199999998,14.1203232,5.951456,8.544164,5.5761592,1.6383648000000002,1.0839459259259259,1.3400325112233447,0.17237499356269836,0.00018779085075948387,0.0198,0.0198,0.0931469102374069,0.238972347143814,0.2915800415800416,2.0,41.0,60.0,0.8898735489248011,55.6081,50.3919,8.1257,0.2411,0.2109,20902,105.0,0.4861514164786876,1.5707063976871174,,,,,,,,,,
DemandAwareClassPF,tight_sla,4,19.856373599999998,14.928732,4.9276416,9.007416,5.921316,1.7264896,1.2135857575757574,1.4250071324354658,0.007499999832361937,0.0,0.0,0.0,0.0,0.029020417526955725,0.03625906476619155,1.0,4.0,7.0,0.8726311568763744,73.4233,32.5767,0.8185,0.0367,0.0175,17436,98.7,0.34782472433867945,1.0758738481863028,,,,,,,,,,
ReferenceResidual-Unconstrained-PPO,nominal_hetero,0,19.7370992,14.784568,4.952531199999999,8.9916056,5.7929624,1.6010952,1.2120990909090907,1.4043640707070706,0.0038250000216066837,1.8281965822097845e-05,0.00125,0.00125,0.0,0.008596151656609359,0.01079734219269103,1.0,2.0,5.0,0.8717201853179171,78.6039,27.3961,0.3768,0.0144,0.0088,17566,1292.6,0.2659299383690034,0.7556956241236912,0.26185102964959567,1.141350892677611,0.004078908719407715,-0.3856552685539197,0.24359656883060102,0.006282903088799252,0.17920074118114332,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,load_surge,0,22.886020000000002,17.8632808,5.0227392,10.743883199999999,7.1193976,2.1477904,1.446850606060606,1.7098937429854093,0.009600000455975533,0.0,0.0,0.0,0.0,0.013368533393248328,0.018943436499466382,1.0,3.0,8.0,0.8438206250249662,77.0345,28.9655,0.5604,0.02,0.0137,17803,1781.3,0.2795609228664933,0.8560848260041963,0.2802178112720691,1.1234835408002872,-0.0006568884055757418,-0.2673987147960907,0.2504734310905207,0.007607106098241838,0.19460080572562155,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,edge_fade,0,16.5338888,11.642071199999998,4.8918176,7.796495999999999,3.8455752,0.9824232,0.9096511111111111,1.0498477093153757,0.24627499282360077,0.005723743233829737,0.11665,0.11665,0.09877477704255598,0.2939816153090131,0.3110567780494431,2.0,37.0,54.0,0.8580095638285286,48.1691,57.8309,11.7256,0.348,0.306,17297,1813.0,0.5282822478397451,2.2779146414117264,0.5268130769385541,2.458591453456524,0.001469170901191071,-0.18067681204479785,0.3294236651293503,0.006228162162993644,0.2815980968344697,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,bursty_urllc,0,22.5154144,14.541136,7.974278399999999,8.994148,5.546988000000001,1.5013576,1.211430909090909,1.3686709539842872,0.11755000054836273,0.00010018153261626139,0.0034666666666666665,0.0034666666666666665,0.0012037128811661685,0.1855072463768116,0.1909764077837093,1.0,30.0,57.0,0.9411188582901051,57.2197,48.7803,5.6654,0.1749,0.1429,28290,1812.25,0.4558900114989771,1.3664795894481603,0.4535521404583348,1.5628717090901636,0.0023378710406423463,-0.19639211964200376,0.3086327515666559,0.007711979222038285,0.291739285621301,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,mixed_dynamic,0,20.7025008,14.267198400000002,6.435302399999999,9.5559232,4.7112752,1.1438904,1.0591577777777779,1.2885067306397306,0.14675000309944153,0.00032757772714830935,0.011016666666666668,0.011016666666666668,0.07052826809668043,0.23350098403673736,0.24154025670945156,2.0,39.0,69.0,0.8734789501057844,52.9034,53.0966,7.3463,0.2296,0.1844,22865,1801.9,0.49331851061924026,1.6337845858795892,0.4901329698385667,1.8514254545920645,0.0031855407806736084,-0.2176408687124753,0.32243422016221274,0.007050006610324637,0.2958457122487171,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,hotspot_unseen,0,20.237919199999997,14.356815200000002,5.881104,8.725516800000001,5.6312984,1.6169008000000002,1.183555185185185,1.3616377525252525,0.1366250067949295,0.0,0.0,0.0,0.07954048532230798,0.17669392523364486,0.21250342747463669,1.0,66.0,83.0,0.8911610163962075,63.124,42.876,6.0372,0.1741,0.1589,20544,1830.7,0.3992419864907408,1.3467475993238014,0.39839788896329664,1.6103966067663729,0.0008440975274442215,-0.2636490074425713,0.3066330805144587,0.00725848914804183,0.2640903984453311,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,tight_sla,0,19.5840592,14.773700799999999,4.8103584,8.9999024,5.7737984,1.5733064,1.211972121212121,1.4016455140291806,0.0026000000070780516,0.0,0.0,0.0,0.0,0.010536790961774864,0.014827846192510681,1.0,2.0,5.0,0.8649693065816189,79.1634,26.8366,0.3206,0.0119,0.0071,17083,1766.75,0.26015715872835643,0.7622698606857679,0.2568367005512092,1.118106683179387,0.003320458177147313,-0.3558368224936193,0.24176178930315406,0.006261105959023637,0.18575908219623527,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,nominal_hetero,1,19.633443999999997,14.7060296,4.9274144,8.9974648,5.7085648,1.5709504,1.212212727272727,1.3938514051627384,0.005249999929219484,0.0001939384819706902,0.0030166666666666666,0.0030166666666666666,0.0,0.012905075996558647,0.015986769570011026,1.0,3.0,7.0,0.8692313903234615,75.3306,30.6694,0.6985,0.0274,0.0151,17435,2223.75,0.2957230279196279,1.0296085116150067,0.3007335678258885,1.2292290677409807,-0.005010539906260603,-0.19962055612597424,0.26007011221372667,0.014597681464552157,0.09540478462801028,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,load_surge,1,22.251692799999997,17.3641984,4.8874944,10.7456624,6.618536000000001,1.7798488,1.4472581818181818,1.6338284438832773,0.0042500002309679985,0.0,0.0,0.0,0.0051913602640170885,0.010201729106628242,0.013104598522754349,1.0,3.0,7.0,0.8296468625800957,74.306,31.694,0.4532,0.0197,0.0098,17350,2203.1,0.30689642223962,0.9264727839157034,0.312662097514884,1.145262193822534,-0.005765675275264038,-0.21878940990683055,0.2642134790965137,0.016385034702034226,0.09108704175354763,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,edge_fade,1,17.8524024,12.8940616,4.9583408,8.7531336,4.140928000000001,0.9262416,0.857631111111111,1.1537456094276095,0.09182500094175339,0.005171707831323147,0.074,0.074,0.047719788613835516,0.12829284981183717,0.14516908212560387,2.0,15.0,27.0,0.8348107474872974,60.5662,45.4338,5.5081,0.1748,0.1392,17538,2215.0,0.42454011032271993,1.8475760946699826,0.4351158293802272,1.964014445941338,-0.010575719057507234,-0.11643835127135493,0.31064542042335497,0.018627507450530625,0.11257679139345406,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,bursty_urllc,1,22.899466399999998,14.912029599999999,7.9874368,9.0019072,5.9101224,1.730284,1.2124075757575756,1.4235438613916946,0.04297500103712082,0.0,0.0,0.0,0.0,0.08520400960045178,0.09603042548134062,1.0,9.0,28.0,0.949956200313237,63.7299,42.2701,2.5943,0.0887,0.0611,28332,2206.95,0.3981416368373299,1.0600825983281073,0.41193236463070443,1.2749381901203907,-0.013790727793374572,-0.21485559179228322,0.27897846370355056,0.01837397565149161,0.10113147737531492,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,mixed_dynamic,1,20.845058399999996,14.3798512,6.4652072,9.6029336,4.7769176,1.1101176000000001,1.0278866666666668,1.2978774567901235,0.14767499268054962,0.0,0.0,0.0,0.06573953573513847,0.21292095620310592,0.22256149279050041,2.0,66.0,79.0,0.87203944348095,58.2144,47.7856,6.5494,0.195,0.1704,22924,2209.45,0.44455763344053423,1.8158395003416121,0.45350483522935053,1.9783657237344072,-0.008947201788816358,-0.1625262233927947,0.3079065167779544,0.01507136403541655,0.10442587989935904,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,hotspot_unseen,1,20.4772592,14.341809600000001,6.135449600000001,8.571601600000001,5.770208000000001,1.6907664,1.097887037037037,1.369906529741863,0.10782500356435776,0.0,0.0,0.0,0.08311007569716715,0.15687561535936986,0.19741390346946613,2.0,37.0,79.0,0.8973613542295648,60.2928,45.7072,5.6253,0.1719,0.1412,21329,1720.75,0.42394444042536344,1.2664461772803814,0.444100514604379,1.4821705127296398,-0.020156074179015625,-0.21572433544925843,0.2903542709455089,0.022392580747343772,0.10369978875474285,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,tight_sla,1,20.0329512,14.9794248,5.053526400000001,8.9977528,5.981672,1.791928,1.2114351515151516,1.4338582598204266,0.005375000182539225,9.361660886497702e-06,0.0003,0.0003,0.0,0.019104010725058653,0.023820124666073018,1.0,3.0,6.0,0.8792444128942565,77.7151,28.2849,0.582,0.0228,0.012,17902,1225.0,0.27293727439260035,0.8855230690559487,0.2831800538551579,1.1034933093255275,-0.010242779462557541,-0.21797024026957884,0.24019595667826144,0.013647975982900686,0.08262185974850574,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,nominal_hetero,2,19.9155712,14.915149600000001,5.0004216,8.999212,5.9159375999999995,1.7416823999999997,1.2113133333333332,1.424596950617284,0.008925000205636024,0.0,0.0,0.0,0.0,0.019406457470351246,0.02312925170068027,2.0,4.0,9.0,0.875684043131861,76.8776,29.1224,0.7334,0.0284,0.0174,17623,1544.3,0.2804247125263123,1.2310866917157917,0.306080962520889,1.1410883554174691,-0.02565624999457672,0.08999833629832248,0.2452083722923668,0.02047166689294956,0.2265332109762844,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,load_surge,2,22.2678984,17.4667776,4.8011208,10.7469392,6.7198384,1.7174544,1.446961212121212,1.6470184983164984,0.0012250000145286322,0.0,0.0,0.0,0.009204766617499985,0.0037976162654825892,0.00481000481000481,2.0,3.0,5.0,0.8266967658273853,79.6756,26.3244,0.2603,0.0135,0.005,17116,1545.7,0.2557080242484592,1.2670356803914,0.2760107285206478,1.1758685869216,-0.020302704272188554,0.0911670934698005,0.2273900895209043,0.019977316044554418,0.20738644981317964,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,edge_fade,2,18.3136912,13.447012,4.8666792,8.9938296,4.4531824,1.0727664000000001,0.9933022222222223,1.2132817098765434,0.06480000168085098,0.0005263560451567173,0.03456666666666667,0.03456666666666667,0.03878045614109853,0.08925571966406023,0.10538054084192919,2.0,12.0,27.0,0.8329143854700602,64.6292,41.3708,3.6545,0.1188,0.0915,17265,1550.6,0.389595888635893,1.9825190922222744,0.4134683405382495,1.8459712235877626,-0.023872451902356494,0.13654786863451196,0.2984537317742222,0.020264276312729777,0.3345662991990882,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,bursty_urllc,2,22.235532,14.303365600000001,7.9321664,8.998347200000001,5.3050184,1.5777936000000001,1.211660909090909,1.3408603984287317,0.13905000686645508,0.0003806531603913754,0.013833333333333335,0.013833333333333335,0.0031264938966504546,0.21410741031310176,0.2310438626317579,2.0,43.0,59.0,0.9375303746641707,56.872,49.128,6.1719,0.1884,0.1562,28042,1552.8,0.4559073336791962,1.7093890200493618,0.4821551056760189,1.6761779105132082,-0.02624777199682262,0.03321110953615379,0.29700067184400925,0.021822997666256175,0.41777583093310944,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,mixed_dynamic,2,20.324058400000002,13.784365600000001,6.539692799999999,9.0852792,4.6990864,1.1649927999999998,1.0786970370370368,1.2535074124579124,0.1822499930858612,0.0,0.0,0.0,0.07793360003794562,0.2765112262521589,0.28788447111777943,2.0,76.0,108.0,0.887591769339871,52.9629,53.0371,8.6995,0.2597,0.2228,23160,1552.95,0.48804054507133526,2.102857855975005,0.5161309955133213,2.036786180539432,-0.028090450441985996,0.06607167543557257,0.3024709883569398,0.02239269793910922,0.47954397819702727,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,hotspot_unseen,2,19.7978272,13.8356544,5.962172799999999,8.6251464,5.210507999999999,1.1609816,1.0749829629629628,1.288194379349046,0.14229999482631683,0.0,0.0,0.0,0.09995365815048421,0.1904968644476604,0.24614580611444997,2.0,43.0,76.0,0.8749120734116396,60.7668,45.2332,6.5323,0.1936,0.168,20730,1545.9,0.4196926491885714,1.7516840866513355,0.43760111874987123,1.7357404799885847,-0.017908469561299784,0.015943606662750767,0.3070421455812752,0.020176904772455793,0.42150497030162054,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,tight_sla,2,19.8345832,14.922849600000001,4.9117336,9.002788,5.9200615999999995,1.7289999999999999,1.2131118181818183,1.4245785437710436,0.004174999892711639,3.559661126928404e-05,0.0012333333333333332,0.0012333333333333332,0.0,0.013380807442715213,0.016430339860454647,2.0,3.0,5.0,0.8722244112973712,78.2786,27.7214,0.3773,0.016,0.008,17413,1549.8,0.2679471968578693,1.2075455504652064,0.29131816362100393,1.1346447643716595,-0.02337096676313468,0.07290078609354693,0.23770266028300943,0.020952931386802945,0.2258521792599232,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,nominal_hetero,3,19.8144032,14.9054912,4.908912,8.9991328,5.9063584,1.7079472,1.2119454545454547,1.4220877177328843,0.00019999999494757503,0.0,0.0,0.0,0.0,0.0008595495960116899,0.0019738465334320256,1.0,2.0,4.0,0.8726454605330657,78.776,27.224,0.1123,0.0075,0.0021,17451,1563.3,0.2652925001175761,1.1886366360193183,0.2651673285479902,1.127180310169351,0.0001251715695860108,0.06145632584996754,0.24413088560243118,0.011447789399365953,0.13465117386797698,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,load_surge,3,22.668454399999998,17.8570016,4.8114528,10.744095999999999,7.1129055999999995,2.1431856,1.4463760606060605,1.7080248557800222,0.0006500000017695129,0.0,0.0,0.0,0.0,0.0021575602075922795,0.0037341299477221808,1.0,2.0,4.0,0.835642571693957,81.5256,24.4744,0.0979,0.0045,0.0021,17149,1537.75,0.2404460179917191,1.15126265340268,0.2425755176374077,1.0638601676271742,-0.00212949964568859,0.0874024857755056,0.22420138822333227,0.013767948116927496,0.13184774720858788,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,edge_fade,3,18.088041600000004,13.1418192,4.9462224,8.7828128,4.3590064,1.1183584,1.0200513333333334,1.1869747699214368,0.10347499698400497,0.0,0.0,0.0,0.04112282968868291,0.14947982165313822,0.16689134537611217,1.0,16.0,37.0,0.8403720381989337,58.008,47.992,6.0202,0.1887,0.153,17494,1560.5,0.4486546936928125,1.9693653750441038,0.44860847288051325,1.8966493809297935,4.6220812299322134e-05,0.07271599411431016,0.32252215977861376,0.017117885130883623,0.1385178150697452,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,bursty_urllc,3,22.0602128,13.9815976,8.0786152,8.8657368,5.1158608,1.4050912,1.2133906060606061,1.3018061997755332,0.20434999465942383,0.0,0.0,0.0,0.021143339502445915,0.32441799404866095,0.3259290304554345,2.0,30.0,64.0,0.9347860401385468,51.8155,54.1845,9.3618,0.2762,0.24,28565,1569.85,0.4983604168882821,1.8365999840266523,0.5066852153493488,1.734101367489852,-0.008324798461066752,0.10249861653680002,0.30835468469137317,0.01938239136037858,0.1492829204844898,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,mixed_dynamic,3,21.501365599999996,14.990712799999999,6.510652800000001,9.8660296,5.1246832,1.3550392,1.2546659259259259,1.367435906285073,0.11505000293254852,0.0,0.0,0.0,0.04073111478327053,0.173268182997492,0.18536226553880103,1.0,40.0,58.0,0.8778238845317832,59.3566,46.6434,5.7842,0.1764,0.1477,23126,1554.1,0.43667565770976746,1.8478042909805172,0.43928661425876153,1.7389215156563311,-0.002610956548994009,0.10888277532418623,0.3083523136291187,0.01952417324817213,0.14759418559901016,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,hotspot_unseen,3,19.854091200000003,13.812990399999999,6.041100800000001,8.4842456,5.3287448,1.6042648,1.058294074074074,1.3074498451178451,0.2120250016450882,0.0001891571591841057,0.015,0.015,0.09290127157571565,0.2812692983706237,0.3545225797907562,2.0,128.0,156.0,0.8925811653342615,54.8216,51.1784,9.1741,0.2631,0.2426,21051,1559.9,0.46913777887040586,1.8724199866272895,0.4833943116559729,1.7767195484525808,-0.014256532785566932,0.09570043817470891,0.30347139210627133,0.023770044412651428,0.14810219018085663,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,tight_sla,3,19.9132576,14.983017599999998,4.9302399999999995,8.996232,5.9867856,1.7894192,1.212090303030303,1.4343063838383838,0.008124999701976776,0.0,0.0,0.0,0.0,0.02532870396721498,0.031746031746031744,1.0,3.0,7.0,0.8751457445344788,77.0755,28.9245,0.7398,0.0261,0.0169,17569,1539.1,0.2804631477532758,1.1885901468423945,0.2803167419285014,1.1258326100814027,0.00014640582477441956,0.06275753676099156,0.25426311707858534,0.01279027618694123,0.1339634041183777,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,nominal_hetero,4,19.9107128,14.927199199999999,4.9835136,8.9979424,5.9292568,1.7318824,1.211540606060606,1.4256209096520764,0.0006249999860301614,0.0,0.0,0.0,0.0,0.0013610071452875127,0.002129925452609159,2.0,3.0,3.0,0.8755265543883065,80.368,25.632,0.0848,0.0047,0.0018,17634,1424.55,0.25019369531555696,1.095583120849774,0.2671186075373848,1.1457437319764798,-0.01692491222182786,-0.05016061112670592,0.21981947780595454,0.012749473659299859,0.08141322836946487,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,load_surge,4,22.6790096,17.739924799999997,4.9390848,10.737962399999999,7.0019624,1.9876728,1.4470942424242423,1.6896902811447811,4.999999873689376e-05,0.0,0.0,0.0,0.0,0.00034317089910775565,0.000559753708368318,2.0,3.0,4.0,0.838083021854911,82.4755,23.5245,0.0468,0.0041,0.0007,17484,1432.15,0.23036348049880426,1.0732345568061092,0.24782680995855436,1.1102583179379109,-0.017463329459750068,-0.03702376113180135,0.2036163074754971,0.012741214479982733,0.08476455379334477,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,edge_fade,4,18.269402399999997,13.338539199999998,4.9308632,9.0020016,4.336537600000001,1.055188,0.9770259259259259,1.19854528338945,0.09594999998807907,0.0008079702383838594,0.0383,0.0383,0.043758117675729805,0.13908420511061567,0.14870093974571585,2.0,18.0,54.0,0.832261159697073,57.7067,48.2933,5.8003,0.1839,0.1479,17493,1476.95,0.45049646664633836,1.9444860446728567,0.4587811768813948,1.9622189161743917,-0.008284710235056413,-0.017732871501534884,0.3258590126644423,0.013021689753612476,0.09900883911319125,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,bursty_urllc,4,22.602564,14.694836800000001,7.907727199999999,9.0023544,5.692482399999999,1.5855096,1.2118484848484847,1.3907633647586983,0.047449998557567596,0.0,0.0,0.0,0.0034434574796805206,0.08344039971448965,0.0940756602426838,2.0,10.0,25.0,0.9431729674408007,63.6724,42.3276,2.6216,0.0854,0.0639,28020,1318.8000000000002,0.3996504356246011,1.3412629123943818,0.4131910623291468,1.3504264442614313,-0.013540626704545753,-0.00916353186704965,0.2866424700875961,0.011864738939109495,0.10311329002009084,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,mixed_dynamic,4,22.1725376,15.804723200000002,6.3678144,10.3001816,5.5045416000000005,1.3832952,1.2808288888888888,1.4428488686868688,0.10557500272989273,0.0,0.0,0.0,0.034773579140601446,0.15374722838137472,0.16152380952380951,2.0,32.0,48.0,0.8645332136678808,59.327,46.673,4.9464,0.154,0.1245,22550,1496.8,0.43662894875780955,1.6834741857472415,0.4464890206465906,1.7054947208891855,-0.009860071888780976,-0.02202053514194421,0.3077912219456091,0.012694742312119037,0.08367000264621677,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,hotspot_unseen,4,20.081663199999998,14.1302312,5.951432,8.554276000000002,5.5759552,1.6369855999999998,1.0886274074074074,1.3407631408529743,0.1738000065088272,0.0001199264734168537,0.014133333333333335,0.014133333333333335,0.09274262487601558,0.23974929429213912,0.2917099792099792,2.0,42.0,60.0,0.8898272649104353,55.659,50.341,8.1694,0.2413,0.2119,20901,1446.25,0.46518470981985693,1.734452813318399,0.47658035721898495,1.7386387623314914,-0.011395647399128066,-0.004185949013092099,0.3145967955435247,0.013023581736100975,0.09779366488487014,0.0,0.0,0.0
ReferenceResidual-Unconstrained-PPO,tight_sla,4,19.8575296,14.9299392,4.927590400000001,9.007416,5.9225232000000005,1.72726,1.2135857575757574,1.4251849657687992,0.0077749998308718204,0.0,0.0,0.0,0.0,0.028563234872383138,0.03526763381690846,2.0,4.0,7.0,0.8726495662294468,73.4592,32.5408,0.8118,0.0358,0.0175,17435,1402.95,0.3129187172550689,1.1216518784095963,0.3287345825736467,1.1666634709566122,-0.015815865318577788,-0.045011592547015804,0.2748252968188822,0.01327338497247826,0.08479470142344415,0.0,0.0,0.0
ReferenceResidual-FixedPenalty-PPO,nominal_hetero,0,19.7432056,14.7906744,4.952531199999999,8.9922064,5.798468000000001,1.6066255999999999,1.2120990909090907,1.4052561139169473,0.003874999936670065,6.952412604732672e-06,0.0008333333333333332,0.0008333333333333332,0.0,0.008539223499943072,0.010520487264673311,1.0,2.0,5.0,0.871845265926917,78.59,27.41,0.3772,0.0144,0.0088,17566,1806.45,0.2821249935271121,1.419666994948321,0.260581170201961,1.1310171924506025,0.021543823325151142,0.28864980249771854,0.24394474169807995,0.015990420125976373,0.10086327360338865,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,load_surge,0,22.886534400000002,17.8637952,5.0227392,10.7438664,7.1199288,2.1477904,1.446850606060606,1.7099540578002241,0.00937500037252903,0.0,0.0,0.0,0.0,0.013368533393248328,0.018943436499466382,1.0,2.0,8.0,0.8438228574506521,76.9952,29.0048,0.562,0.02,0.0137,17803,1780.1,0.2961388975707988,1.4937458367989316,0.2762712213847149,1.117823964873947,0.019867676186083975,0.3759218719249844,0.2526832666624068,0.02075325541666233,0.12042615156897842,5.0,4.0,3.0
ReferenceResidual-FixedPenalty-PPO,edge_fade,0,16.483852799999998,11.592038399999998,4.8918144,7.7527608,3.8392776,0.9847656,0.91182,1.046234563973064,0.24672499299049377,0.005699321161955595,0.11985,0.11985,0.10000094496921512,0.2939238018153437,0.3110567780494431,2.0,37.0,54.0,0.8597790450985175,48.1593,57.8407,11.7326,0.3486,0.3061,17297,1719.15,0.5394815752745353,2.7107740804153635,0.5268028717172364,2.4495540184266362,0.012678703557298856,0.26122006198872705,0.3206563300292001,0.021008765836826603,0.15012150470245084,5.0,4.0,3.0
